run_id,basket_uid,baseline_tag,close_reason,close_time,main_side,final_pl_anchor,move_fav_max_1h,move_adv_max_1h,coverage_1h,move_fav_max_4h,move_adv_max_4h,coverage_4h,move_fav_max_24h,move_adv_max_24h,coverage_24h
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T10:13:03#64#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.14 10:23:38,BUY,406.00,18.48,9.55,1.00,18.48,11.90,1.00,18.48,143.98,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T11:25:00#66#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.14 11:26:02,BUY,403.00,2.10,14.41,1.00,3.01,16.12,1.00,5.43,151.84,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T11:42:04#68#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.14 13:11:39,BUY,403.00,-5.97,13.49,1.00,5.28,38.10,1.00,5.28,172.79,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T19:56:01#70#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.14 21:01:20,SELL,400.00,7.89,1.66,1.00,MISSING,MISSING,0.75,163.06,1.66,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T21:20:04#72#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.14 21:33:41,SELL,403.00,11.18,0.97,1.00,MISSING,MISSING,0.75,160.82,0.97,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T01:05:00#74#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 02:36:28,SELL,409.00,31.26,8.39,1.00,42.72,8.39,1.00,138.00,8.39,0.89
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T03:20:22#76#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 03:20:57,SELL,402.00,43.16,-5.86,1.00,43.62,-5.86,1.00,138.90,-5.86,0.86
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T06:16:20#78#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 06:18:14,SELL,401.00,6.98,7.19,1.00,57.99,7.19,1.00,MISSING,MISSING,0.74
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T06:39:00#80#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 06:56:00,SELL,407.00,7.51,9.72,1.00,55.46,9.72,1.00,MISSING,MISSING,0.71
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:01:01#82#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:20:30,SELL,404.00,31.56,2.52,1.00,59.67,2.52,1.00,MISSING,MISSING,0.69
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:33:21#84#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:38:39,SELL,404.00,47.67,2.00,1.00,61.25,2.00,1.00,MISSING,MISSING,0.68
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:41:45#86#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:43:12,SELL,406.00,45.58,3.16,1.00,59.16,3.16,1.00,MISSING,MISSING,0.68
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:51:03#88#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:51:39,SELL,401.00,45.90,-0.11,1.00,58.31,-0.11,1.00,MISSING,MISSING,0.67
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T09:34:25#90#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 09:34:40,SELL,409.00,10.62,13.65,1.00,42.99,13.65,1.00,MISSING,MISSING,0.60
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T10:09:05#92#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 10:53:29,SELL,402.00,19.91,2.88,1.00,38.08,2.88,1.00,MISSING,MISSING,0.55
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T12:06:02#94#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 12:06:16,SELL,401.00,26.94,0.86,1.00,26.94,13.59,1.00,MISSING,MISSING,0.49
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T19:31:03#96#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 23:05:27,SELL,403.00,5.85,4.74,0.83,MISSING,MISSING,0.21,MISSING,MISSING,0.03
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T01:31:40#98#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 01:56:40,SELL,408.00,12.09,4.04,1.00,63.67,4.04,1.00,63.67,40.27,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:10:52#100#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:12:28,SELL,407.00,19.37,1.90,1.00,62.05,1.90,1.00,62.05,44.45,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:21:04#102#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:26:29,SELL,402.00,25.00,4.51,1.00,59.31,4.51,1.00,59.31,49.27,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:54:23#104#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:55:27,SELL,407.00,59.46,2.92,1.00,59.46,8.20,1.00,59.46,49.12,0.96
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T04:42:03#106#0#2,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.05.28 01:05:00,MISSING,-5548.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
