run_id,basket_uid,baseline_tag,close_reason,final_pl_anchor,worst_prehedge,worst_posthedge,worst_lifecycle,recovery_from_worst
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.15T10:09:05#242#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-2537.00,-76.00,-2537.00,2939
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.15T12:06:02#244#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-70.00,-70.00,-70.00,471
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.15T19:31:03#246#-1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-3648.00,-81.00,-3648.00,4051
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.18T01:31:40#248#-1#1,V1_MOSTLY_IDENTICAL,basket close,408.00,-1263.00,-75.00,-1263.00,1671
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.18T02:10:52#250#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-94.00,-94.00,-94.00,501
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.18T02:21:04#252#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-337.00,-78.00,-337.00,739
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.18T02:54:23#254#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-83.00,-81.00,-83.00,490
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.01T02:46:04#2#1#1,V1_MOSTLY_IDENTICAL,basket close,416.00,-2796.00,-75.00,-2796.00,3212
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.01T05:43:39#4#1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-1545.00,-69.00,-1545.00,1946
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.01T12:35:01#6#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-304.00,-71.00,-304.00,705
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.01T13:08:59#8#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-1390.00,-50.00,-1390.00,1792
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T04:47:25#10#-1#1,V1_MOSTLY_IDENTICAL,basket close,409.00,-2519.00,-71.00,-2519.00,2928
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T05:43:25#12#-1#1,V1_MOSTLY_IDENTICAL,basket close,408.00,-2518.00,-69.00,-2518.00,2926
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T10:49:20#14#-1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-64.00,-63.00,-64.00,469
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T14:03:40#16#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-303.00,-47.00,-303.00,707
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T14:51:29#18#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-3317.00,-68.00,-3317.00,3719
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T20:05:52#20#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-1291.00,-71.00,-1291.00,1693
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.04T21:13:49#22#-1#1,V1_MOSTLY_IDENTICAL,basket close,406.00,-88.00,-75.00,-88.00,494
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.05T02:00:00#24#-1#1,V1_MOSTLY_IDENTICAL,basket close,406.00,-1806.00,-74.00,-1806.00,2212
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.05T20:35:26#26#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-284.00,-66.00,-284.00,685
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.05T21:35:00#28#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-1165.00,-74.00,-1165.00,1566
W3_ON_ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,GOLD#2026.05.06T01:53:19#30#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-8684.00,-6915.00,-8689.00,-8689.00,5
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T02:06:03#2#1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-544.00,-87.00,-544.00,947
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T09:10:17#4#1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-67.00,-67.00,-67.00,470
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T12:00:52#6#1#1,V1_MOSTLY_IDENTICAL,basket close,409.00,-82.00,-49.00,-82.00,491
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T12:06:00#8#1#1,V1_MOSTLY_IDENTICAL,basket close,408.00,-2051.00,-41.00,-2051.00,2459
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T15:08:04#10#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-4463.00,-3101.00,-4464.00,-4464.00,1
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.10T07:31:01#14#1#1,V1_MOSTLY_IDENTICAL,basket close,307.00,-1253.00,-67.00,-1253.00,1560
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.10T09:00:52#16#1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-129.00,-51.00,-129.00,430
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.10T13:15:00#18#-1#1,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3825.00,-3825.00,-72.00,-3825.00,0
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.13T02:53:29#20#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-73.00,-73.00,-73.00,375
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.13T02:57:30#22#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-802.00,-69.00,-802.00,1104
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.13T03:05:02#24#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3564.00,-2677.00,-3564.00,-3564.00,0
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T07:48:00#28#-1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-259.00,-75.00,-259.00,563
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:01:23#30#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-49.00,-49.00,-49.00,349
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:17:57#32#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-189.00,-70.00,-189.00,491
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:29:21#34#-1#1,V1_MOSTLY_IDENTICAL,basket close,312.00,-1291.00,-75.00,-1291.00,1603
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:05:04#36#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-828.00,-62.00,-828.00,1130
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:31:38#38#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-261.00,-64.00,-261.00,563
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:56:04#40#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3431.00,-2572.00,-3435.00,-3435.00,4
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T13:00:00#44#-1#1,V1_MOSTLY_IDENTICAL,basket close,309.00,-578.00,-67.00,-578.00,887
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T13:21:59#46#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-1159.00,-81.00,-1159.00,1461
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T14:19:59#48#-1#1,V1_MOSTLY_IDENTICAL,basket close,306.00,-191.00,-64.00,-191.00,497
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T14:25:03#50#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-842.00,-65.00,-842.00,1144
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T14:46:19#52#-1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-65.00,-64.00,-65.00,366
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T16:30:22#54#-1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-76.00,-75.00,-76.00,377
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T17:00:02#56#-1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-70.00,-70.00,-70.00,373
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T17:44:51#58#-1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-115.00,-76.00,-115.00,419
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T19:47:04#60#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-284.00,-70.00,-284.00,584
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T20:13:20#62#-1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-126.00,-67.00,-126.00,427
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.27T20:23:53#64#-1#1,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3400.00,-3400.00,-46.00,-3400.00,0
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.29T04:45:31#66#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-75.00,-75.00,-75.00,375
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.29T05:02:03#68#-1#1,V1_MOSTLY_IDENTICAL,basket close,302.00,-2289.00,-72.00,-2289.00,2591
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.29T11:46:50#70#-1#1,V1_MOSTLY_IDENTICAL,basket close,305.00,-1553.00,-64.00,-1553.00,1858
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.29T13:10:05#72#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-1912.00,-72.00,-1912.00,2212
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.01T02:46:04#74#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3264.00,-2796.00,-3264.00,-3264.00,0
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T04:38:24#78#1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-74.00,-72.00,-74.00,374
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T04:43:00#80#1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-69.00,-69.00,-69.00,373
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T05:34:05#82#1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-75.00,-75.00,-75.00,376
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T06:08:24#84#1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-75.00,-72.00,-75.00,378
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T06:20:58#86#1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-322.00,-69.00,-322.00,626
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T06:51:38#88#1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-499.00,-67.00,-499.00,802
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T07:07:04#90#1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-1406.00,-67.00,-1406.00,1709
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T09:00:52#92#1#1,V1_MOSTLY_IDENTICAL,basket close,306.00,-129.00,-77.00,-129.00,435
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T09:46:20#94#1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-594.00,-69.00,-594.00,897
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.08T13:56:31#96#1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-188.00,-71.00,-188.00,492
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T02:28:02#98#-1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-460.00,-80.00,-460.00,761
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T03:31:50#100#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-417.00,-80.00,-417.00,717
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T03:43:41#102#-1#1,V1_MOSTLY_IDENTICAL,basket close,306.00,-683.00,-66.00,-683.00,989
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T05:01:52#104#-1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-339.00,-82.00,-339.00,642
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T05:13:25#106#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-79.00,-77.00,-79.00,379
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T05:26:50#108#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-94.00,-77.00,-94.00,394
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T06:10:03#110#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-816.00,-79.00,-816.00,1116
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T08:02:50#112#-1#1,V1_MOSTLY_IDENTICAL,basket close,305.00,-206.00,-86.00,-206.00,511
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T08:20:51#114#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-284.00,-94.00,-284.00,584
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T08:32:34#116#-1#1,V1_MOSTLY_IDENTICAL,basket close,305.00,-1192.00,-82.00,-1192.00,1497
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T09:12:52#118#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-2250.00,-77.00,-2250.00,2550
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T11:13:59#120#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-1259.00,-66.00,-1259.00,1559
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T12:04:01#122#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-300.00,-75.00,-300.00,600
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T12:46:59#124#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-192.00,-82.00,-192.00,492
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.11T13:12:28#126#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3727.00,-3001.00,-3742.00,-3742.00,15
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T01:05:00#130#-1#1,V1_MOSTLY_IDENTICAL,basket close,310.00,-2052.00,-78.00,-2052.00,2362
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T03:20:22#132#-1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-79.00,-79.00,-79.00,383
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T06:16:20#134#-1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-78.00,-78.00,-78.00,379
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T06:39:00#136#-1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-458.00,-76.00,-458.00,761
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:01:01#138#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-97.00,-86.00,-97.00,397
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:33:21#140#-1#1,V1_MOSTLY_IDENTICAL,basket close,303.00,-168.00,-79.00,-168.00,471
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:41:33#142#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-86.00,-82.00,-86.00,386
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:51:03#144#-1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-73.00,-73.00,-73.00,377
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T09:34:25#146#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-79.00,-79.00,-79.00,379
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T10:09:05#148#-1#1,V1_MOSTLY_IDENTICAL,basket close,304.00,-2537.00,-76.00,-2537.00,2841
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T12:06:02#150#-1#1,V1_MOSTLY_IDENTICAL,basket close,300.00,-70.00,-70.00,-70.00,370
W3_ON_ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T19:31:03#152#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-3603.00,-2628.00,-3607.00,-3607.00,4
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.02T02:52:01#2#1#1,NEW_BASELINE,hard stop emergency close,-4005.00,-4005.00,-64.00,-4005.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T01:20:55#4#1#1,NEW_BASELINE,basket close,310.00,-1001.00,-68.00,-1001.00,1311
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T02:53:59#6#1#1,NEW_BASELINE,basket close,307.00,-362.00,-54.00,-362.00,669
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T03:45:23#8#0#2,NEW_BASELINE,hard stop emergency close,-3782.00,-3038.00,-4005.00,-4005.00,223
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.11T03:51:04#12#0#2,NEW_BASELINE,hard stop emergency close,-3444.00,-2583.00,-3609.00,-3609.00,165
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T01:34:00#16#-1#1,NEW_BASELINE,basket close,301.00,-1651.00,-87.00,-1651.00,1952
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T05:24:52#18#-1#1,NEW_BASELINE,basket close,300.00,-235.00,-97.00,-235.00,535
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T06:24:24#20#-1#1,NEW_BASELINE,basket close,307.00,-75.00,-75.00,-75.00,382
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T07:07:01#22#-1#1,NEW_BASELINE,basket close,309.00,-637.00,-81.00,-637.00,946
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T07:31:25#24#-1#1,NEW_BASELINE,basket close,302.00,-84.00,-83.00,-84.00,386
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T12:21:05#26#-1#1,NEW_BASELINE,basket close,302.00,-371.00,-73.00,-371.00,673
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T18:04:21#28#-1#1,NEW_BASELINE,basket close,300.00,-72.00,-72.00,-72.00,372
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.18T18:08:01#30#0#2,NEW_BASELINE,hard stop emergency close,-3327.00,-2493.00,-3411.00,-3411.00,84
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.25T14:16:03#34#1#1,NEW_BASELINE,hard stop emergency close,-3066.00,-3066.00,-76.00,-3066.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T03:48:25#36#1#1,NEW_BASELINE,basket close,303.00,-836.00,-85.00,-836.00,1139
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T04:11:27#38#1#1,NEW_BASELINE,basket close,309.00,-96.00,-77.00,-96.00,405
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T04:17:24#40#1#1,NEW_BASELINE,basket close,308.00,-89.00,-88.00,-89.00,397
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T09:31:37#42#-1#1,NEW_BASELINE,basket close,309.00,-96.00,-61.00,-96.00,405
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T10:01:01#44#-1#1,NEW_BASELINE,basket close,305.00,-877.00,-85.00,-877.00,1182
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T10:07:09#46#-1#1,NEW_BASELINE,basket close,305.00,-517.00,-94.00,-517.00,822
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T14:20:00#48#-1#1,NEW_BASELINE,basket close,310.00,-1202.00,-46.00,-1202.00,1512
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T14:35:24#50#-1#1,NEW_BASELINE,basket close,307.00,-83.00,-81.00,-83.00,390
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T14:51:25#52#-1#1,NEW_BASELINE,basket close,307.00,-81.00,-81.00,-81.00,388
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T20:37:05#54#-1#1,NEW_BASELINE,basket close,307.00,-1992.00,-43.00,-1992.00,2299
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T21:15:01#56#-1#1,NEW_BASELINE,basket close,310.00,-794.00,-77.00,-794.00,1104
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.26T21:37:00#58#-1#1,NEW_BASELINE,basket close,308.00,-356.00,-89.00,-356.00,664
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.27T03:06:25#60#-1#1,NEW_BASELINE,basket close,305.00,-89.00,-86.00,-89.00,394
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.27T03:10:01#62#0#2,NEW_BASELINE,hard stop emergency close,-3205.00,-2351.00,-3205.00,-3205.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.06T03:07:53#66#-1#1,NEW_BASELINE,basket close,304.00,-435.00,-85.00,-435.00,739
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.06T03:14:02#68#-1#1,NEW_BASELINE,basket close,305.00,-671.00,-78.00,-671.00,976
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.06T03:45:09#70#0#2,NEW_BASELINE,hard stop emergency close,-3042.00,-2196.00,-3042.00,-3042.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.10T07:31:01#74#1#1,NEW_BASELINE,basket close,307.00,-1253.00,-67.00,-1253.00,1560
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.10T09:00:52#76#1#1,NEW_BASELINE,basket close,301.00,-129.00,-51.00,-129.00,430
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.10T13:15:00#78#-1#1,NEW_BASELINE,hard stop emergency close,-2727.00,-2727.00,-72.00,-2727.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.13T02:53:29#80#-1#1,NEW_BASELINE,basket close,302.00,-73.00,-73.00,-73.00,375
