basket_uid,run_id,capital_group,reason_code,is_primary_signal,signal_time,available_time,candidate_profit_swap_yen,actual_final_profit_swap_yen,one_step_effect_ex_commission_yen,effect_class,actual_final_reason,hedge_phase_at_signal,m30_regime,m5_proxy_state,event_window_state,censored_flag,all_gates_pass,contract_version,data_source
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-05 02:15:00,2026-05-05 02:15:00,-519.00,406.00,-925.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-05 02:45:00,2026-05-05 02:35:00,-231.00,406.00,-637.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-05 20:45:40,2026-05-05 20:45:00,-2.00,401.00,-403.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-05 20:35:27,2026-05-05 20:35:27,-66.00,401.00,-467.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T21:35:00#28,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-05 21:35:00,2026-05-05 21:35:00,-74.00,401.00,-475.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-06 02:05:00,2026-05-06 02:00:00,-3280.00,-8777.00,5497.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-06 02:30:28,2026-05-06 02:15:00,-4226.00,-8777.00,4551.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-05-06 17:50:00,2026-05-06 17:45:00,-6433.00,-8777.00,2344.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,IN_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-06 08:55:00,2026-05-06 08:55:00,-6439.00,-8777.00,2338.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-05-06 21:21:29,2026-05-06 21:20:00,-6445.00,-8777.00,2332.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-22 01:42:38,2026-05-22 01:35:00,-35.00,-6702.00,6667.00,UNRESOLVED_CENSORED,UNRESOLVED,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,true,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-22 02:00:00,2026-05-22 02:00:00,-21.00,-6702.00,6681.00,UNRESOLVED_CENSORED,UNRESOLVED,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,true,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-05-22 08:15:35,2026-05-22 08:15:00,-2994.00,-6702.00,3708.00,UNRESOLVED_CENSORED,UNRESOLVED,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,true,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-22 02:30:00,2026-05-22 02:25:00,-442.00,-6702.00,6260.00,UNRESOLVED_CENSORED,UNRESOLVED,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,true,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-05-22 09:00:00,2026-05-22 09:00:00,-5128.00,-6702.00,1574.00,UNRESOLVED_CENSORED,UNRESOLVED,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,true,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T09:10:17#4,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-04-01 09:10:17,2026-04-01 09:10:17,-67.00,403.00,-470.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T12:06:00#8,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-01 12:15:14,2026-04-01 12:15:00,-1451.00,408.00,-1859.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-01 15:25:30,2026-04-01 15:25:00,-2066.00,-4519.00,2453.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-01 22:05:28,2026-04-01 22:00:00,-3184.00,-4519.00,1335.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-04-02 05:10:00,2026-04-02 04:30:00,-3592.00,-4519.00,927.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-01 23:45:40,2026-04-01 23:40:00,-3185.00,-4519.00,1334.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_M30_M5_COMBO,true,2026-04-02 07:56:42,2026-04-02 07:00:00,-3592.00,-4519.00,927.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-10 07:55:00,2026-04-10 07:55:00,-412.00,307.00,-719.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-04-10 07:31:01,2026-04-10 07:31:01,-67.00,307.00,-374.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T09:00:52#16,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-04-10 09:00:52,2026-04-10 09:00:52,-51.00,301.00,-352.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T13:15:00#18,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-10 13:50:42,2026-04-10 13:45:00,-1911.00,-3825.00,1914.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-13 06:51:38,2026-04-13 06:50:00,-2750.00,-3589.00,839.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-13 05:35:00,2026-04-13 04:45:00,-2750.00,-3589.00,839.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-04-14 10:23:29,2026-04-14 10:00:00,-2840.00,-3589.00,749.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-13 06:51:38,2026-04-13 06:50:00,-2750.00,-3589.00,839.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_M30_M5_COMBO,true,2026-04-14 11:50:38,2026-04-14 11:35:00,-2848.00,-3589.00,741.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:05:04#36,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-20 09:10:00,2026-04-20 09:10:00,-464.00,302.00,-766.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-20 10:00:40,2026-04-20 10:00:00,-1711.00,-3458.00,1747.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-20 10:30:27,2026-04-20 10:30:00,-2613.00,-3458.00,845.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-04-20 10:30:27,2026-04-20 10:30:00,-2613.00,-3458.00,845.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-20 12:04:28,2026-04-20 12:00:00,-2615.00,-3458.00,843.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_M30_M5_COMBO,true,2026-04-20 12:04:28,2026-04-20 12:00:00,-2615.00,-3458.00,843.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T13:21:59#46,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-27 13:35:00,2026-04-27 13:35:00,-635.00,302.00,-937.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-27 20:30:00,2026-04-27 20:30:00,-627.00,-3387.00,2760.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-27 21:49:37,2026-04-27 21:45:00,-1275.00,-3387.00,2112.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-28 01:00:00,2026-04-28 00:00:00,-1224.00,-3387.00,2163.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T04:45:31#66,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-04-29 04:45:31,2026-04-29 04:45:31,-75.00,300.00,-375.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-29 05:18:30,2026-04-29 05:15:00,-1570.00,302.00,-1872.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-04-29 06:17:04,2026-04-29 06:15:00,-1569.00,302.00,-1871.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-29 07:25:00,2026-04-29 07:15:00,-974.00,302.00,-1276.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T11:46:50#70,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-29 12:00:00,2026-04-29 12:00:00,-332.00,305.00,-637.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T13:10:05#72,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-04-29 13:37:39,2026-04-29 13:35:00,-978.00,300.00,-1278.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-05-01 03:00:00,2026-05-01 03:00:00,-829.00,-3297.00,2468.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_CONFIRMED,true,2026-05-01 04:18:39,2026-05-01 04:15:00,-2409.00,-3297.00,888.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-05-04 08:45:39,2026-05-04 08:30:00,-2649.00,-3297.00,648.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-01 06:13:30,2026-05-01 06:05:00,-2522.00,-3297.00,775.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M15_REVERSE_M30_M5_COMBO,true,2026-05-04 13:39:32,2026-05-04 13:05:00,-2648.00,-3297.00,649.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:38:24#78,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-08 04:38:24,2026-05-08 04:38:24,-72.00,300.00,-372.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:43:00#80,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-08 04:43:01,2026-05-08 04:43:01,-69.00,304.00,-373.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T07:07:04#90,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M5_REVERSE_WARNING,true,2026-05-08 07:25:03,2026-05-08 07:20:00,5.00,303.00,-298.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T13:56:31#96,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-08 13:56:31,2026-05-08 13:56:31,-71.00,304.00,-375.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
